final_url,how_many,primary_posture,primary_occluded,staff_patient_other,exception_case
4870afb5ba03c84c71c007ab30ba8c56b798cba6a877b6b724a453fadf8b8c11_cat-1_002.PNG,One,Standing,Yes,Staff,No
48c08238ab04989990403852faefe27d00193178f40dc283a0b53b34484cc326_cat-1_001.PNG,One,Standing,No,Staff,No
48c08238ab04989990403852faefe27d00193178f40dc283a0b53b34484cc326_cat-1_002.PNG,One,Sitting,No,Patient,No
48d1d44fef5f243fc5f2cdac269f602cc4a8ef81b10a8ce79be0dc47541820e9_cat-1_001.JPG,One,Sitting,No,Other,No
48d1d44fef5f243fc5f2cdac269f602cc4a8ef81b10a8ce79be0dc47541820e9_cat-1_002.JPG,One,Standing,No,Staff,No
48d1d44fef5f243fc5f2cdac269f602cc4a8ef81b10a8ce79be0dc47541820e9_cat-1_003.JPG,One,Standing,No,Staff,No
48d1d44fef5f243fc5f2cdac269f602cc4a8ef81b10a8ce79be0dc47541820e9_cat-1_004.JPG,One,,,,Bad Image
48d7b88424f809cb98aaf313bd447979a020d887b2c159a489ffac85ce659cf2_cat-1_001.PNG,Two,Standing,No,Staff,No
48d7b88424f809cb98aaf313bd447979a020d887b2c159a489ffac85ce659cf2_cat-1_002.PNG,Two,Standing,Yes,Staff,No
48d7b88424f809cb98aaf313bd447979a020d887b2c159a489ffac85ce659cf2_cat-1_003.PNG,Two,Standing,Yes,Staff,Yes
48df2209d76b75cbdfcfcb7f7401113cd41c4aff672502c257e985ef35d6dbdf_cat-1_001.JPG,One,Standing,No,Staff,No
48df2209d76b75cbdfcfcb7f7401113cd41c4aff672502c257e985ef35d6dbdf_cat-1_002.JPG,One,Sitting,No,Staff,No
48df2209d76b75cbdfcfcb7f7401113cd41c4aff672502c257e985ef35d6dbdf_cat-1_003.JPG,None,,,,No
48ffb60188f6d4e35473b188120e4b1773f5d248ffad4baccace2022a4e6af6d_cat-1_001.PNG,One,Standing,No,Staff,No
48ffb60188f6d4e35473b188120e4b1773f5d248ffad4baccace2022a4e6af6d_cat-1_002.PNG,One,Standing,No,Staff,No
4904c7308b5cf4608728ed7ab0a7cc69a189b050595bca543e8071ad6b47710f_cat-1_002.JPG,One,Standing,No,Staff,No
4904c7308b5cf4608728ed7ab0a7cc69a189b050595bca543e8071ad6b47710f_cat-1_003.JPG,One,Standing,No,Other,No
4905eef7a89b0860601b7e9e7de1592272406ed38fc11fb317f9f079cf46caa3_cat-1_001.PNG,Two,Sitting,No,Patient,No
4905eef7a89b0860601b7e9e7de1592272406ed38fc11fb317f9f079cf46caa3_cat-1_002.PNG,Two,Standing,No,Staff,No
4917d9528a0586f966960bbc887ef3b0c13cb6c002140d370b814cf7e141fe0e_cat-1_001.PNG,One,Standing,No,Staff,No
4917d9528a0586f966960bbc887ef3b0c13cb6c002140d370b814cf7e141fe0e_cat-1_002.PNG,One,Standing,No,Staff,No
4927308eef29a309d78c64275a96f54fc0e6f675387e3e1ae0fd9fcdb30d323e_cat-1_001.PNG,One,Standing,No,Staff,No
4927308eef29a309d78c64275a96f54fc0e6f675387e3e1ae0fd9fcdb30d323e_cat-1_002.PNG,Two,Standing,No,Staff,No
4927308eef29a309d78c64275a96f54fc0e6f675387e3e1ae0fd9fcdb30d323e_cat-1_004.PNG,One,Standing,No,Other,No
4930a094edbec116b945340e404da2a344bcc448949c365a5773f6c3a2b6ef25_cat-1_001.PNG,One,Standing,No,Staff,No
4930a094edbec116b945340e404da2a344bcc448949c365a5773f6c3a2b6ef25_cat-1_002.PNG,One,Standing,Yes,Staff,No
4932641480eaeef3f86ef9711b23bf5617e6cae8ab555212fcda22338289beb6_cat-1_001.PNG,One,Standing,No,Staff,No
4932641480eaeef3f86ef9711b23bf5617e6cae8ab555212fcda22338289beb6_cat-1_002.PNG,None,,,,No
494744843acab6fff507087d00bdad0b89fe658f5aef47219bff2f8477831e86_cat-1_001.PNG,One,Standing,Yes,Staff,No
494744843acab6fff507087d00bdad0b89fe658f5aef47219bff2f8477831e86_cat-1_002.PNG,One,Lying,Yes,Patient,Yes
494744843acab6fff507087d00bdad0b89fe658f5aef47219bff2f8477831e86_cat-1_003.PNG,One,Standing,Yes,Staff,No
494744843acab6fff507087d00bdad0b89fe658f5aef47219bff2f8477831e86_cat-1_004.PNG,Two,Standing,Yes,Other,No
494744843acab6fff507087d00bdad0b89fe658f5aef47219bff2f8477831e86_cat-1_005.PNG,One,Lying,Yes,Patient,No
494a6339057e75c82df66dedd61212bd40e4a91aaba3d22eb1f54ecba409ff28_cat-1_001.JPG,One,Standing,Yes,Staff,No
494a6339057e75c82df66dedd61212bd40e4a91aaba3d22eb1f54ecba409ff28_cat-1_002.JPG,One,Standing,Yes,Staff,No
496a7550c49bc44e3fa9dcec05db915acdbb5c9db68bb4c81788a42d15d13d14_cat-1_001.PNG,One,Lying,Yes,Patient,No
496a7550c49bc44e3fa9dcec05db915acdbb5c9db68bb4c81788a42d15d13d14_cat-1_003.PNG,One,Standing,No,Staff,No
496a7550c49bc44e3fa9dcec05db915acdbb5c9db68bb4c81788a42d15d13d14_cat-1_004.PNG,One,Standing,No,Staff,No
496a7550c49bc44e3fa9dcec05db915acdbb5c9db68bb4c81788a42d15d13d14_cat-1_005.PNG,Two,Lying,No,Patient,No
496a7550c49bc44e3fa9dcec05db915acdbb5c9db68bb4c81788a42d15d13d14_cat-1_006.PNG,One,Lying,Yes,Patient,No
497c88f8ba2c14d62a042f86296887fb0d7dce7fad74c3d61b74116be4ba50bd_cat-1_001.JPG,One,Standing,Unknown / Watermark,Patient,Yes
497c88f8ba2c14d62a042f86296887fb0d7dce7fad74c3d61b74116be4ba50bd_cat-1_002.JPG,One,Standing,No,Staff,No
497fdc6fc4280699d60027cd2fa4dc8f8545b4539fb71d5a4c6dec785ed022e9_cat-1_001.PNG,One,Lying,No,Patient,No
497fdc6fc4280699d60027cd2fa4dc8f8545b4539fb71d5a4c6dec785ed022e9_cat-1_002.PNG,One,Standing,Yes,Staff,Yes
49920ee929a251ea89312aaf0311c40f8fb8b958479b7455fceef394e0167c2e_cat-1_001.JPG,One,Standing,Yes,Staff,No
49920ee929a251ea89312aaf0311c40f8fb8b958479b7455fceef394e0167c2e_cat-1_002.JPG,One,Standing,No,Staff,No
49920ee929a251ea89312aaf0311c40f8fb8b958479b7455fceef394e0167c2e_cat-1_003.JPG,One,Standing,No,Staff,No
49920ee929a251ea89312aaf0311c40f8fb8b958479b7455fceef394e0167c2e_cat-1_008.JPG,One,Standing,Yes,Staff,No
4995cff5ddf13d4ed858520abb636d59ba16199bea6c3b10a63ab6b8a434500d_cat-1_001.JPG,One,Standing,No,Other,No
4995cff5ddf13d4ed858520abb636d59ba16199bea6c3b10a63ab6b8a434500d_cat-1_002.JPG,One,Standing,No,Other,No
499745280adac0e91b37c6f550fbd9e58bfc562a13675ce9b3e7995d6cffdaea_cat-1_001.PNG,One,Standing,No,Staff,No
499745280adac0e91b37c6f550fbd9e58bfc562a13675ce9b3e7995d6cffdaea_cat-1_002.PNG,None,,,,No
499745280adac0e91b37c6f550fbd9e58bfc562a13675ce9b3e7995d6cffdaea_cat-1_003.PNG,One,Standing,No,Staff,No
499ae6380881667fd016ad896cf4b3f1fb94fee49c82486fe3e647a3b126bfef_cat-1_001.JPG,Two,Unknown,Unknown / Watermark,Other,Yes
499ae6380881667fd016ad896cf4b3f1fb94fee49c82486fe3e647a3b126bfef_cat-1_002.JPG,One,Lying,No,Patient,No
499ae6380881667fd016ad896cf4b3f1fb94fee49c82486fe3e647a3b126bfef_cat-1_003.JPG,One,Sitting,No,Other,Yes
49aae25ada72924c2948d278fb125c4a61c0f944841758413e46386e866cd0f2_cat-1_001.JPG,One,Standing,No,Staff,No
49aae25ada72924c2948d278fb125c4a61c0f944841758413e46386e866cd0f2_cat-1_002.JPG,Two,Standing,No,Staff,No
49aae25ada72924c2948d278fb125c4a61c0f944841758413e46386e866cd0f2_cat-1_003.JPG,One,Standing,Yes,Other,No
49afe2e02cfde8bca222254d11ef4e8c7d67419f060710bdd1a586c2102e0d9d_cat-1_001.PNG,Two,Standing,No,Staff,No
49afe2e02cfde8bca222254d11ef4e8c7d67419f060710bdd1a586c2102e0d9d_cat-1_002.PNG,Two,Sitting,No,Patient,No
49bc185956d8f8126894d37e7999cbbb22b7670dc1040438cfa72668f60102bf_cat-1_001.PNG,One,Sitting,No,Patient,No
49bc185956d8f8126894d37e7999cbbb22b7670dc1040438cfa72668f60102bf_cat-1_002.PNG,One,Sitting,Yes,Staff,No
49c7621b3be6ca189ac49ef90be4811f8ea2e8786cd14772ea086d931aac830d_cat-1_001.PNG,Two,Sitting,No,Staff,No
49c7621b3be6ca189ac49ef90be4811f8ea2e8786cd14772ea086d931aac830d_cat-1_002.PNG,One,Sitting,No,Other,No
49d2f063cbb4a9ff56cf82986e93eb83664e9a9d3b11231e43e152c2e8c780d0_cat-1_001.JPG,One,Standing,Yes,Staff,No
49d2f063cbb4a9ff56cf82986e93eb83664e9a9d3b11231e43e152c2e8c780d0_cat-1_002.JPG,One,Standing,No,Staff,No
49d2f063cbb4a9ff56cf82986e93eb83664e9a9d3b11231e43e152c2e8c780d0_cat-1_003.JPG,One,Sitting,Yes,Staff,Yes
49da414ae37dfcd678301fdd2150791877d73c873c12e9831630457aec7d3e7a_cat-1_001.PNG,One,Sitting,No,Patient,No
49dcd4e1312c5380b3c7c6de995550e44c2c119535666832a3335246be199a47_cat-1_001.JPG,Two,Sitting,No,Patient,No
49dcd4e1312c5380b3c7c6de995550e44c2c119535666832a3335246be199a47_cat-1_002.JPG,One,Standing,No,Staff,No
49dcd4e1312c5380b3c7c6de995550e44c2c119535666832a3335246be199a47_cat-1_003.JPG,One,Sitting,No,Other,No
49f31b23313f4a44ad0c11c0f67c0bde6aad97cc6d3df221ba6deac13edb919a_cat-1_001.PNG,One,Standing,Yes,Staff,No
49f31b23313f4a44ad0c11c0f67c0bde6aad97cc6d3df221ba6deac13edb919a_cat-1_002.PNG,One,Standing,No,Staff,No
49f31b23313f4a44ad0c11c0f67c0bde6aad97cc6d3df221ba6deac13edb919a_cat-1_003.PNG,One,Standing,No,Staff,No
49f31b23313f4a44ad0c11c0f67c0bde6aad97cc6d3df221ba6deac13edb919a_cat-1_004.PNG,One,Standing,No,Staff,No
49f4a8c39b57ded8cfd3587b3d45dd7d3a1c6e8ca287bfe2470a4e4061ceeec0_cat-1_001.PNG,One,Sitting,Yes,Other,No
49f4a8c39b57ded8cfd3587b3d45dd7d3a1c6e8ca287bfe2470a4e4061ceeec0_cat-1_002.PNG,Two,Sitting,No,Staff,Yes
4a08128edac5d12429c4d960825ca70b0b033502e1f75b12fe12f407f2e76e82_cat-1_001.PNG,One,Standing,No,Other,Yes
4a08128edac5d12429c4d960825ca70b0b033502e1f75b12fe12f407f2e76e82_cat-1_002.PNG,One,Unknown,No,Patient,No
4a0e91573bf20cf28f7cda1850a0a705aa3f793dcfc51b5e6d97e4fbb8ceb6ee_cat-1_001.PNG,Two,Sitting,No,Other,Yes
4a0e91573bf20cf28f7cda1850a0a705aa3f793dcfc51b5e6d97e4fbb8ceb6ee_cat-1_002.PNG,One,Standing,No,Staff,No
4a0e91573bf20cf28f7cda1850a0a705aa3f793dcfc51b5e6d97e4fbb8ceb6ee_cat-1_003.PNG,Two,Standing,Yes,Staff,Yes
4a18060a8480ded25e6496e7de2324d64fa4d708c69be2f800d65a17fbc62f2a_cat-1_002.JPG,Two,Unknown,No,Patient,Yes
4a18060a8480ded25e6496e7de2324d64fa4d708c69be2f800d65a17fbc62f2a_cat-1_003.JPG,One,Standing,No,Staff,No
4a1cbcc5ed723ee9cfbef88b19cbcf1572f90562f0b54ec488c5e2e275d5fc00_cat-1_001.JPG,None,,,,No
4a1cbcc5ed723ee9cfbef88b19cbcf1572f90562f0b54ec488c5e2e275d5fc00_cat-1_002.JPG,One,Standing,No,Other,No
4a1cbcc5ed723ee9cfbef88b19cbcf1572f90562f0b54ec488c5e2e275d5fc00_cat-1_003.JPG,One,Standing,No,Staff,No
4a1cbcc5ed723ee9cfbef88b19cbcf1572f90562f0b54ec488c5e2e275d5fc00_cat-1_004.JPG,One,Standing,Yes,Other,No
4a272705853ccd049cd26f2710f12d241819535ac0d6a01eac2c181c4c556808_cat-1_001.JPG,One,Standing,Yes,Other,No
4a272705853ccd049cd26f2710f12d241819535ac0d6a01eac2c181c4c556808_cat-1_002.JPG,One,Standing,No,Staff,No
4a272705853ccd049cd26f2710f12d241819535ac0d6a01eac2c181c4c556808_cat-1_003.JPG,One,Standing,No,Other,No
19ca5228bb2b57cb4f2d54ef9cd59c7827907a793f91161a00b77ac769cb686a_cat-1_002.PNG,One,Standing,No,Staff,No
19ca5228bb2b57cb4f2d54ef9cd59c7827907a793f91161a00b77ac769cb686a_cat-1_003.PNG,One,Standing,No,Staff,No
19ca5228bb2b57cb4f2d54ef9cd59c7827907a793f91161a00b77ac769cb686a_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
19ca5228bb2b57cb4f2d54ef9cd59c7827907a793f91161a00b77ac769cb686a_cat-1_005.PNG,None,Unknown,Unknown / Watermark,Other,No
19d6c81767f9c761d60b19a10184a00ea86f4d09cbec6ddb60e63ffdee6034db_cat-1_001.PNG,Three,,No,Patient,No
19d6c81767f9c761d60b19a10184a00ea86f4d09cbec6ddb60e63ffdee6034db_cat-1_002.PNG,One,Standing,No,Staff,No
19d6c81767f9c761d60b19a10184a00ea86f4d09cbec6ddb60e63ffdee6034db_cat-1_003.PNG,One,Standing,No,Staff,No
19d6c81767f9c761d60b19a10184a00ea86f4d09cbec6ddb60e63ffdee6034db_cat-1_004.PNG,One,Lying,No,Patient,No
19f979ab4070edef9f0dbc06adf380ca93af7597dda11a44a73131f478dd823d_cat-1_001.PNG,One,Standing,No,Staff,No
19f979ab4070edef9f0dbc06adf380ca93af7597dda11a44a73131f478dd823d_cat-1_002.PNG,One,Standing,No,Other,No
19f979ab4070edef9f0dbc06adf380ca93af7597dda11a44a73131f478dd823d_cat-1_003.PNG,None,Unknown,Unknown / Watermark,Other,No
19fa0aa9119d24803aa85c3a498a620339f31f9f475dd8daec2872b96c5fe6f4_cat-1_001.JPG,One,Sitting,No,Other,Yes
19fa0aa9119d24803aa85c3a498a620339f31f9f475dd8daec2872b96c5fe6f4_cat-1_002.JPG,One,Standing,No,Other,Yes
1a037f0ccffc8c784ad6004ba6e4434d58b700cd0d9475dc65a8833476ff2f45_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other,No
1a037f0ccffc8c784ad6004ba6e4434d58b700cd0d9475dc65a8833476ff2f45_cat-1_002.PNG,One,Standing,No,Staff,No
1a037f0ccffc8c784ad6004ba6e4434d58b700cd0d9475dc65a8833476ff2f45_cat-1_003.PNG,One,Standing,No,Staff,No
1a037f0ccffc8c784ad6004ba6e4434d58b700cd0d9475dc65a8833476ff2f45_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
1a0f10e0a880053fa3b65b8144bbf9c90253bae89529c335f1417ae2916ac512_cat-1_001.PNG,One,Lying,No,Patient,No
1a0f10e0a880053fa3b65b8144bbf9c90253bae89529c335f1417ae2916ac512_cat-1_002.PNG,One,Standing,No,Staff,No
1a32e872f13c2a6b772dfcbbe7bf9b201383bc0e42d95798a8ee3a6370b02c77_cat-1_001.JPG,One,Standing,No,Staff,No
1a32e872f13c2a6b772dfcbbe7bf9b201383bc0e42d95798a8ee3a6370b02c77_cat-1_002.JPG,Two,Standing,No,Other,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_001.PNG,One,Standing,No,Staff,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_002.PNG,One,Standing,No,Staff,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_003.PNG,One,Standing,No,Staff,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_004.PNG,One,Standing,No,Staff,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_005.PNG,One,Standing,No,Staff,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_006.PNG,None,Unknown,Unknown / Watermark,Other,No
1a3cfb7fb918d7dcbbee1f28ee330c77acffb3f3772e91080fb707257770cc53_cat-1_007.PNG,One,Standing,No,Other,No
1a57322db887fac56f1b3f6240a1e5ec805350cd8b06599272094bcb85e29afc_cat-1_001.PNG,Two,Standing,No,Staff,No
1a57322db887fac56f1b3f6240a1e5ec805350cd8b06599272094bcb85e29afc_cat-1_002.PNG,One,Standing,No,Staff,No
1a58ce68d548812f637334e19995be3241fd3da4ed723046b05205ee3c542aa9_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other,No
1a58ce68d548812f637334e19995be3241fd3da4ed723046b05205ee3c542aa9_cat-1_002.PNG,None,Unknown,Unknown / Watermark,Other,No
1a58ce68d548812f637334e19995be3241fd3da4ed723046b05205ee3c542aa9_cat-1_003.PNG,One,Lying,No,Patient,No
1a58ce68d548812f637334e19995be3241fd3da4ed723046b05205ee3c542aa9_cat-1_004.PNG,One,Standing,No,Staff,No
1a58ce68d548812f637334e19995be3241fd3da4ed723046b05205ee3c542aa9_cat-1_005.PNG,One,Standing,No,Staff,No
1a5d75e5df49fe9da407fa23ecce6a19f08acd1d283062b11868394c5a257ad9_cat-1_001.PNG,One,Sitting,No,Patient,No
1a5d75e5df49fe9da407fa23ecce6a19f08acd1d283062b11868394c5a257ad9_cat-1_002.PNG,One,Standing,No,Staff,No
1a64835a9b21c536818fc6d05ea1473d4967040b162a12ac6aa96db05deea890_cat-1_001.PNG,One,Standing,No,Other,No
1a68f1a64b69a02e5404382e25672b5e3f2a25f31ee5aba4218c8aa5b8ff6623_cat-1_001.JPG,One,Standing,No,Staff,No
1a68f1a64b69a02e5404382e25672b5e3f2a25f31ee5aba4218c8aa5b8ff6623_cat-1_002.JPG,One,Sitting,No,Patient,No
1a68f1a64b69a02e5404382e25672b5e3f2a25f31ee5aba4218c8aa5b8ff6623_cat-1_003.JPG,One,Standing,No,Staff,No
1a8ee292cda03a78a587b1d9dd1dbac8f15dabc41c5665919f4816568b52cf9e_cat-1_001.PNG,One,Standing,No,Staff,No
1a9ad5761018e5b69a2caa8ad738f8afbe4930fd1314d5cc5a492e7d81fca0b9_cat-1_001.JPG,One,Sitting,No,Patient,No
1a9ad5761018e5b69a2caa8ad738f8afbe4930fd1314d5cc5a492e7d81fca0b9_cat-1_002.JPG,One,Standing,No,Patient,No
1ab0b9dd4976b8c48af80822d0a5b92aea52604fb08059ea1309cc8f57fd05b3_cat-1_001.PNG,One,Standing,No,Staff,No
1ab0b9dd4976b8c48af80822d0a5b92aea52604fb08059ea1309cc8f57fd05b3_cat-1_002.PNG,One,,No,Staff,No
1ab1044e836d7d610e03fa15b804f76dda920b42846210035010f1079fcc09fe_cat-1_001.JPG,One,Standing,No,Staff,No
1ab1044e836d7d610e03fa15b804f76dda920b42846210035010f1079fcc09fe_cat-1_002.JPG,One,Standing,No,Staff,No
1ab4fa5220a6057ef49fb410d06db38397c3cd5ea5ce7b768151c227b2694a54_cat-1_001.JPG,One,Lying,No,Patient,No
1ab4fa5220a6057ef49fb410d06db38397c3cd5ea5ce7b768151c227b2694a54_cat-1_002.JPG,One,Standing,No,Staff,No
1ab4fa5220a6057ef49fb410d06db38397c3cd5ea5ce7b768151c227b2694a54_cat-1_003.JPG,One,Standing,No,Staff,No
1ab4fa5220a6057ef49fb410d06db38397c3cd5ea5ce7b768151c227b2694a54_cat-1_004.JPG,None,Unknown,Unknown / Watermark,Other,No
1abf87446f68c2cd5bece882f4367ce536225ba8d6e50e1d2e48f5152fdd44dd_cat-1_001.PNG,One,Standing,No,Staff,No
1abf87446f68c2cd5bece882f4367ce536225ba8d6e50e1d2e48f5152fdd44dd_cat-1_002.PNG,One,Sitting,No,Patient,No
1ac0f39a04aaecc00ab16251fe2b68d94bc54dceb972262c60fe40214a0a793d_cat-1_001.PNG,One,Standing,No,Staff,No
1ac0f39a04aaecc00ab16251fe2b68d94bc54dceb972262c60fe40214a0a793d_cat-1_002.PNG,One,Standing,No,Other,No
1ac0f39a04aaecc00ab16251fe2b68d94bc54dceb972262c60fe40214a0a793d_cat-1_003.PNG,One,Standing,No,Staff,No
1ac343182ff8b31dc7276b27845dda464992a44f0aac9bec06a411fb9267f539_cat-1_001.PNG,One,Standing,No,Staff,No
1ac343182ff8b31dc7276b27845dda464992a44f0aac9bec06a411fb9267f539_cat-1_002.PNG,One,Standing,No,Staff,No
1ac343182ff8b31dc7276b27845dda464992a44f0aac9bec06a411fb9267f539_cat-1_003.PNG,One,Standing,No,Staff,No
1af4cb02e133fc608e69981fd8d5b994d9712b4cfcc8d54e4080da2c10d586c4_cat-1_001.PNG,One,Standing,No,Staff,No
1af4cb02e133fc608e69981fd8d5b994d9712b4cfcc8d54e4080da2c10d586c4_cat-1_003.PNG,One,Standing,No,Staff,No
1af536af062b1d7de2211a47ba1d49ded200999b61658ce0a63d668b4363b690_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other,No
1af536af062b1d7de2211a47ba1d49ded200999b61658ce0a63d668b4363b690_cat-1_002.PNG,One,Standing,No,Staff,No
1af536af062b1d7de2211a47ba1d49ded200999b61658ce0a63d668b4363b690_cat-1_003.PNG,One,Standing,No,Staff,No
1afaeda73722990cfe3d5f996a32f9fe10f4d1f6b981d1a0d564d69cde970780_cat-1_001.PNG,One,Sitting,No,Patient,No
1afaeda73722990cfe3d5f996a32f9fe10f4d1f6b981d1a0d564d69cde970780_cat-1_003.PNG,One,Standing,No,Other,No
1afaeda73722990cfe3d5f996a32f9fe10f4d1f6b981d1a0d564d69cde970780_cat-1_004.PNG,One,Standing,No,Other,No
1b1090212ba1b9be6fdd858f37e1675fc9554b3a822191ab9d7838b7885d66d5_cat-1_001.PNG,One,Standing,No,Staff,No
1b1090212ba1b9be6fdd858f37e1675fc9554b3a822191ab9d7838b7885d66d5_cat-1_002.PNG,One,Standing,No,Staff,No
1b1090212ba1b9be6fdd858f37e1675fc9554b3a822191ab9d7838b7885d66d5_cat-1_003.PNG,One,Standing,No,Patient,No
1b1090212ba1b9be6fdd858f37e1675fc9554b3a822191ab9d7838b7885d66d5_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
1b37909b13ed81828c6733a2187f3457eff994022082eaa1f63d9706ee6b8792_cat-1_001.PNG,One,Sitting,No,Other,No
1b37909b13ed81828c6733a2187f3457eff994022082eaa1f63d9706ee6b8792_cat-1_002.PNG,One,Sitting,No,Other,No
1b3850d662efc7b380654453accfa19ad0321faaabb3cda38d62f1ec184ba50d_cat-1_001.PNG,One,Sitting,No,Patient,No
1b3850d662efc7b380654453accfa19ad0321faaabb3cda38d62f1ec184ba50d_cat-1_002.PNG,One,Standing,No,Staff,No
1b3850d662efc7b380654453accfa19ad0321faaabb3cda38d62f1ec184ba50d_cat-1_003.PNG,One,Standing,No,Staff,No
1b41a641467e6eb8ed5ca629c3138b8d3351686e7d999cf169f11d8c1b88fc8a_cat-1_001.PNG,One,Sitting,No,Patient,No
1b4a0ce7f810880a4710648158998c540fd47bf3554edf26e399e51d5d2051c1_cat-1_001.PNG,One,Standing,No,Other,No
1b4a0ce7f810880a4710648158998c540fd47bf3554edf26e399e51d5d2051c1_cat-1_002.PNG,One,Sitting,No,Staff,No
1b4e807d5f84d3e9c1a715f6993c7534c1af6ec46219732bce47eb92d94c7015_cat-1_001.PNG,Two,Lying,No,Patient,No
1b4e807d5f84d3e9c1a715f6993c7534c1af6ec46219732bce47eb92d94c7015_cat-1_002.PNG,One,Standing,No,Staff,No
1b6c5a50c6d73eae4d54368ef07a61549a0fc2e25a3a39cc0487e81c72abba5e_cat-1_003.PNG,One,Standing,No,Staff,No
1b847c6a12ca3e10a2a411c458e6fe4e35fe3cd06fc67f16b7dff6fc3ed3a570_cat-1_001.PNG,One,Standing,No,Staff,No
1b847c6a12ca3e10a2a411c458e6fe4e35fe3cd06fc67f16b7dff6fc3ed3a570_cat-1_002.PNG,One,Standing,No,Staff,No
1b847c6a12ca3e10a2a411c458e6fe4e35fe3cd06fc67f16b7dff6fc3ed3a570_cat-1_003.PNG,One,Standing,No,Staff,No
1b8aa894eab3ffef1f06ddd9f15212c8166db4fe3e3c6cc6640ab590436f3f26_cat-1_009.PNG,One,Standing,No,Other,No
1b9f2d2af8cf1214823a50bd9a732d61f8783054ae4cd2d47d4a90f991a026f6_cat-1_001.PNG,Two,Sitting,No,Patient,No
1b9f2d2af8cf1214823a50bd9a732d61f8783054ae4cd2d47d4a90f991a026f6_cat-1_002.PNG,One,Standing,No,Staff,No
1b9f2d2af8cf1214823a50bd9a732d61f8783054ae4cd2d47d4a90f991a026f6_cat-1_003.PNG,One,Standing,No,Other,No
1bba11569cc88d603e83f6248e9abfb55e3591ce9d5dcab0f88b9c4a264f30c5_cat-1_001.PNG,One,Standing,No,Staff,No
1bba11569cc88d603e83f6248e9abfb55e3591ce9d5dcab0f88b9c4a264f30c5_cat-1_002.PNG,One,Standing,No,Staff,No
1bc58a455d73240014ce47614d136448fe39764767ee533704b24f831f704e95_cat-1_001.PNG,One,Sitting,No,Staff,No
1bc58a455d73240014ce47614d136448fe39764767ee533704b24f831f704e95_cat-1_002.PNG,One,Sitting,No,Other,No
1bc58a455d73240014ce47614d136448fe39764767ee533704b24f831f704e95_cat-1_003.PNG,Two,Standing,No,Other,No
1befee40c5fdd0c8309f96486817bcdb5431213108aa0116fb9aac1c19613695_cat-1_001.PNG,One,Standing,No,Other,No
1befee40c5fdd0c8309f96486817bcdb5431213108aa0116fb9aac1c19613695_cat-1_002.PNG,One,Sitting,No,Patient,No
1bf7e7b7b267bf62bbc851c26548f421c32c5853e93f4e1696ae0d161d287f27_cat-1_001.PNG,One,Sitting,No,Patient,No
1bf7e7b7b267bf62bbc851c26548f421c32c5853e93f4e1696ae0d161d287f27_cat-1_002.PNG,None,Unknown,Unknown / Watermark,Other,No
1bf7e7b7b267bf62bbc851c26548f421c32c5853e93f4e1696ae0d161d287f27_cat-1_003.PNG,One,Standing,No,Staff,No
d9bae04e680dae046b9927dd843420603895f2910e4655ab7a5859b42e3c35c9_cat-1_001.PNG,One,Standing,Yes,Staff,No
d9ca032273dde947d4aed74b91ea0f94de31409a4380035901b72a84a585051f_cat-1_001.PNG,Two,Standing,Yes,Staff,No
d9ca032273dde947d4aed74b91ea0f94de31409a4380035901b72a84a585051f_cat-1_002.PNG,One,Standing,Yes,Staff,No
d9ca032273dde947d4aed74b91ea0f94de31409a4380035901b72a84a585051f_cat-1_003.PNG,One,Standing,Yes,Staff,No
d9cafd26956f1decdf2fe9486e2c38a8459686153b58e6744ba1f3ce2fc3f23b_cat-1_001.JPG,One,Standing,Yes,Staff,No
d9cafd26956f1decdf2fe9486e2c38a8459686153b58e6744ba1f3ce2fc3f23b_cat-1_002.JPG,One,Standing,Yes,Staff,No
d9cafd26956f1decdf2fe9486e2c38a8459686153b58e6744ba1f3ce2fc3f23b_cat-1_003.JPG,One,Standing,Yes,Staff,No
d9dce74f31f3dca60b54519ea7f168cca490b8a20b0048f5bf5d68301ce0856e_cat-1_001.PNG,One,Sitting,Yes,Staff,No
d9dce74f31f3dca60b54519ea7f168cca490b8a20b0048f5bf5d68301ce0856e_cat-1_002.PNG,One,Standing,Yes,Staff,No
d9dce74f31f3dca60b54519ea7f168cca490b8a20b0048f5bf5d68301ce0856e_cat-1_003.PNG,Two,Standing,No,Staff,No
