final_url,how_many,primary_posture,primary_occluded,staff_patient_other
53f7588de3045c078303cbbd2051087be7b1dc91e0d648400095812bda0f2cea_cat-1_001.PNG,One,Sitting,Yes,Staff
53f7588de3045c078303cbbd2051087be7b1dc91e0d648400095812bda0f2cea_cat-1_002.PNG,One,Sitting,Yes,Staff
53fa7fc5e7e8d375a96ef7c0a9160cc37a6deaaadb6d78c36452711422fdddec_cat-1_003.png,One,Standing,Yes,Staff
5406a41d984d662eca06da3659952effde60151f7d2018492872f95b7aecec3d_cat-1_001.PNG,Three,Sitting,Unknown / Watermark,Staff
5406a41d984d662eca06da3659952effde60151f7d2018492872f95b7aecec3d_cat-1_002.PNG,Two,Unknown,Yes,Staff
5406a41d984d662eca06da3659952effde60151f7d2018492872f95b7aecec3d_cat-1_003.PNG,One,Standing,No,Staff
5406a41d984d662eca06da3659952effde60151f7d2018492872f95b7aecec3d_cat-1_004.PNG,Two,Standing,Yes,Other
5406a41d984d662eca06da3659952effde60151f7d2018492872f95b7aecec3d_cat-1_005.PNG,One,Sitting,Yes,Staff
540b3d65293278aa0bdc7208e01d5ae64286957ffb08e8780e1687d5e14b738b_cat-1_001.png,One,Lying,No,Patient
540b3d65293278aa0bdc7208e01d5ae64286957ffb08e8780e1687d5e14b738b_cat-1_002.png,One,Sitting,Yes,Other
540b3d65293278aa0bdc7208e01d5ae64286957ffb08e8780e1687d5e14b738b_cat-1_003.png,One,Standing,Yes,Other
540b3d65293278aa0bdc7208e01d5ae64286957ffb08e8780e1687d5e14b738b_cat-1_004.png,One,Standing,Yes,Staff
54291963b09e95708b950c3ea364b5a1daa2ca0cf2f77ef2ae7d4f3269ac073d_cat-1_001.PNG,One,Sitting,Yes,Other
54291963b09e95708b950c3ea364b5a1daa2ca0cf2f77ef2ae7d4f3269ac073d_cat-1_002.PNG,One,Sitting,Yes,Other
542e7e7e4258526c54acd8ef47fa14b41bff5f4c63bcf9068747e4e313c72a4c_cat-1_001.PNG,One,Sitting,Yes,Staff
542e7e7e4258526c54acd8ef47fa14b41bff5f4c63bcf9068747e4e313c72a4c_cat-1_002.PNG,One,Sitting,Yes,Other
54333caaa2fc61b56a8755c039db1f4ed60d84a045f77fbf5cadfcad73b0ce29_cat-1_001.jpeg,One,Standing,No,Other
54333caaa2fc61b56a8755c039db1f4ed60d84a045f77fbf5cadfcad73b0ce29_cat-1_002.jpeg,One,Standing,No,Staff
54333caaa2fc61b56a8755c039db1f4ed60d84a045f77fbf5cadfcad73b0ce29_cat-1_004.jpeg,Two,Standing,Yes,Other
5443d8b43488a3533e1ad96f1b13d2e7d5a84655454afe7ae126e7870270bffe_cat-1_001.png,One,Sitting,Yes,Staff
5443d8b43488a3533e1ad96f1b13d2e7d5a84655454afe7ae126e7870270bffe_cat-1_002.png,One,Sitting,Yes,Other
5444da05cf7c1b0cd5b0b19e46afd253603dbca01bd7c6e5b6586735f261fc9e_cat-1_001.jpg,One,Standing,No,Staff
5444da05cf7c1b0cd5b0b19e46afd253603dbca01bd7c6e5b6586735f261fc9e_cat-1_002.jpg,One,Standing,No,Staff
5459003b2ef0558bb33b5d9ca54f3974082c00d93641a95abdcc3858b92e9108_cat-1_001.PNG,One,Standing,Yes,Staff
5459003b2ef0558bb33b5d9ca54f3974082c00d93641a95abdcc3858b92e9108_cat-1_002.PNG,One,Standing,No,Staff
5459003b2ef0558bb33b5d9ca54f3974082c00d93641a95abdcc3858b92e9108_cat-1_003.PNG,One,Standing,No,Other
5459003b2ef0558bb33b5d9ca54f3974082c00d93641a95abdcc3858b92e9108_cat-1_004.PNG,One,Standing,Yes,Staff
54651abde8419f5e330daa85eaea30ac6246fa4b552cf577d10bddaa32cf7e00_cat-1_001.png,One,Standing,Yes,Other
3a9d2a8903b130557031aada0899d73514bc344ce520d94efcc7dd89d33b750a_cat-1_005.png,One,Unknown,Yes,Other
3a9d2a8903b130557031aada0899d73514bc344ce520d94efcc7dd89d33b750a_cat-1_006.png,One,Standing,No,Staff
3a9d2a8903b130557031aada0899d73514bc344ce520d94efcc7dd89d33b750a_cat-1_007.png,Two,Unknown,Yes,Other
3a9d2a8903b130557031aada0899d73514bc344ce520d94efcc7dd89d33b750a_cat-1_008.png,One,Unknown,Yes,Other
3a9d5988912fbcb3d4d2706469bba789ebb9a505d0c3ee95d0e4c2d73999a0b9_cat-1_001.png,One,Standing,No,Other
3a9d5988912fbcb3d4d2706469bba789ebb9a505d0c3ee95d0e4c2d73999a0b9_cat-1_002.png,One,Standing,No,Staff
3a9d5988912fbcb3d4d2706469bba789ebb9a505d0c3ee95d0e4c2d73999a0b9_cat-1_003.png,One,Standing,No,Staff
3aafd41a415161d225ba85994355404a3f65597f8b34fb3f7a5b44728b271673_cat-1_001.jpg,One,Standing,No,Staff
3ab2f81ed057c9c10fec60d4ee94a79351f38e84710a6d0082b9d933c6f98b92_cat-1_001.png,One,Standing,No,Staff
3ab2f81ed057c9c10fec60d4ee94a79351f38e84710a6d0082b9d933c6f98b92_cat-1_002.png,One,Standing,No,Staff
3ab3fbfc18e315834059ddc38851ee3b4f1c54431f35ffaf30c31ad05d370be2_cat-1_001.jpg,One,Sitting,No,Patient
3ab3fbfc18e315834059ddc38851ee3b4f1c54431f35ffaf30c31ad05d370be2_cat-1_002.jpg,One,Standing,No,Staff
3ab5da162fa6776f717fe5a4f00aa623ff462428afb85180227bd5cc41d2ead0_cat-1_001.jpg,One,Standing,No,Staff
3abc9e703302cb677cb06b2b354434dfb0753eacac6ab16366429419bec8e909_cat-1_001.png,One,Standing,No,Staff
3abc9e703302cb677cb06b2b354434dfb0753eacac6ab16366429419bec8e909_cat-1_002.png,One,Standing,No,Other
3abc9e703302cb677cb06b2b354434dfb0753eacac6ab16366429419bec8e909_cat-1_003.png,One,Standing,No,Other
3ac2d598ef99e2208432dc7d6fb1b5720a71bf38a6835cd4533845cc20e88abd_cat-1_001.png,One,Standing,No,Staff
3ac2d598ef99e2208432dc7d6fb1b5720a71bf38a6835cd4533845cc20e88abd_cat-1_002.png,One,Standing,No,Staff
3ac2d598ef99e2208432dc7d6fb1b5720a71bf38a6835cd4533845cc20e88abd_cat-1_003.png,One,Unknown,Yes,Patient
3ae0774dd35789ee3f7ae5797b555cfef0ede4b8469789ec9949ddd0099a7aaa_cat-1_001.png,One,Standing,No,Staff
3ae0774dd35789ee3f7ae5797b555cfef0ede4b8469789ec9949ddd0099a7aaa_cat-1_002.png,One,Sitting,No,Patient
3ae27a969549a9898d57d46f22861f6319d741839d39f653412588fc5be3edbb_cat-1_001.PNG,One,Sitting,No,Other
3ae27a969549a9898d57d46f22861f6319d741839d39f653412588fc5be3edbb_cat-1_002.PNG,One,Sitting,Yes,Other
3ae27a969549a9898d57d46f22861f6319d741839d39f653412588fc5be3edbb_cat-1_003.PNG,Two,Standing,Yes,Staff
3af07d27dfd1b3552f88921f84444937b18c3672c1a89a41eacc243cdd79f282_cat-1_001.PNG,Two,Sitting,No,Patient
3af07d27dfd1b3552f88921f84444937b18c3672c1a89a41eacc243cdd79f282_cat-1_002.PNG,One,Standing,No,Staff
3af07d27dfd1b3552f88921f84444937b18c3672c1a89a41eacc243cdd79f282_cat-1_003.PNG,Two,Standing,Yes,Staff
3af07d27dfd1b3552f88921f84444937b18c3672c1a89a41eacc243cdd79f282_cat-1_004.PNG,One,Unknown,Yes,Other
3afe8efe190c0771bc16fc2af1c6c4580b8d90f0bed92a26e00575af8b395e4b_cat-1_001.png,One,Standing,No,Staff
3afe8efe190c0771bc16fc2af1c6c4580b8d90f0bed92a26e00575af8b395e4b_cat-1_002.png,One,Unknown,Yes,Other
3afe8efe190c0771bc16fc2af1c6c4580b8d90f0bed92a26e00575af8b395e4b_cat-1_005.png,One,Standing,Yes,Staff
3afee988a9a2bd6e53cad331ac53b168f3ca489e13f9831f8eebfc9649fa1526_cat-1_001.png,One,Lying,No,Patient
3afee988a9a2bd6e53cad331ac53b168f3ca489e13f9831f8eebfc9649fa1526_cat-1_003.png,One,Standing,No,Staff
3afee988a9a2bd6e53cad331ac53b168f3ca489e13f9831f8eebfc9649fa1526_cat-1_004.png,One,Lying,No,Patient
3b0c9f83045986fedaff85878f9c5abf721177ec937eed78894f650ca4d1393c_cat-1_001.png,One,Standing,No,Staff
3b0d532321cf75411e49848cc6194b9325f88f662108e1f991daca336ab18da2_cat-1_001.PNG,One,Sitting,No,Staff
3b0ed6044eeecab9ace01faf672b0dec001a444a377d868ace87324caecee7c1_cat-1_001.jpg,None,,,
3b0ed6044eeecab9ace01faf672b0dec001a444a377d868ace87324caecee7c1_cat-1_002.jpg,One,Standing,Yes,Other
3b0ed6044eeecab9ace01faf672b0dec001a444a377d868ace87324caecee7c1_cat-1_003.jpg,One,Lying,No,Patient
3b0ed6044eeecab9ace01faf672b0dec001a444a377d868ace87324caecee7c1_cat-1_004.jpg,One,Standing,No,Other
3b0ed6044eeecab9ace01faf672b0dec001a444a377d868ace87324caecee7c1_cat-1_005.jpg,Two,Standing,No,Other
3b10b673dd533b235ff885b23045c13f97e779ee9af460525af6af96b73ab23b_cat-1_001.PNG,One,Sitting,Yes,Staff
3b10b673dd533b235ff885b23045c13f97e779ee9af460525af6af96b73ab23b_cat-1_004.PNG,Two,Standing,No,Staff
3b10b673dd533b235ff885b23045c13f97e779ee9af460525af6af96b73ab23b_cat-1_005.PNG,Three,Standing,Yes,Staff
3b10b673dd533b235ff885b23045c13f97e779ee9af460525af6af96b73ab23b_cat-1_006.PNG,One,Unknown,Yes,Other
3b173a14a722291e56d142d8d0fd45e879cd939e86f8feb7ceeb077508b9c058_cat-1_001.jpg,One,Standing,No,Staff
3b173a14a722291e56d142d8d0fd45e879cd939e86f8feb7ceeb077508b9c058_cat-1_002.jpg,One,Standing,No,Staff
3b173a14a722291e56d142d8d0fd45e879cd939e86f8feb7ceeb077508b9c058_cat-1_003.jpg,None,,,
3b18f1887fa32d69dfc3bb130a165928e93000365504cd4870f57ea1e1aecd22_cat-1_001.PNG,Two,Unknown,No,Patient
3b18f1887fa32d69dfc3bb130a165928e93000365504cd4870f57ea1e1aecd22_cat-1_002.PNG,One,Unknown,No,Patient
54651abde8419f5e330daa85eaea30ac6246fa4b552cf577d10bddaa32cf7e00_cat-1_002.png,Two,Standing,No,Staff
54651abde8419f5e330daa85eaea30ac6246fa4b552cf577d10bddaa32cf7e00_cat-1_003.png,Two,Standing,No,Other
54651abde8419f5e330daa85eaea30ac6246fa4b552cf577d10bddaa32cf7e00_cat-1_004.png,Two,Sitting,No,Other
54689a6e18b65512934a269b77df9f8e7df1623795119b70617209adc429ee99_cat-1_001.png,One,Standing,No,Staff
54689a6e18b65512934a269b77df9f8e7df1623795119b70617209adc429ee99_cat-1_002.png,One,Lying,No,Patient
54689a6e18b65512934a269b77df9f8e7df1623795119b70617209adc429ee99_cat-1_003.png,One,Sitting,No,Other
548cc658256a331506098e2596958934b65ed1e08cb7063cf3ee01265c328a17_cat-1_001.jpg,One,Standing,Yes,Staff
548cc658256a331506098e2596958934b65ed1e08cb7063cf3ee01265c328a17_cat-1_002.jpg,One,Sitting,No,Staff
548cc658256a331506098e2596958934b65ed1e08cb7063cf3ee01265c328a17_cat-1_003.jpg,One,Standing,No,Staff
549dc1001a87b58ef03151571a67639efb8ffdfdcf57081dabff812ef624cbec_cat-1_001.PNG,One,Standing,No,Staff
549dc1001a87b58ef03151571a67639efb8ffdfdcf57081dabff812ef624cbec_cat-1_002.PNG,Two,Sitting,No,Patient
54a5d912fd4d1bb5d4fccef23bbc2f90bc7af8899bb6706bbfee378dbdac0196_cat-1_001.jpg,One,Sitting,Yes,Patient
54ab4fb1c3404452164111764cd992e6d304f7b361ed965191af0fd69a7caf80_cat-1_001.jpg,One,Standing,No,Staff
54ab4fb1c3404452164111764cd992e6d304f7b361ed965191af0fd69a7caf80_cat-1_002.jpg,One,Standing,No,Staff
54dd17039348f7a4e4323827193b0d944f40be8633a1c11b14d29dcc5bc94e47_cat-1_001.png,One,Standing,No,Staff
54dd17039348f7a4e4323827193b0d944f40be8633a1c11b14d29dcc5bc94e47_cat-1_002.png,One,Standing,Yes,Other
54dd17039348f7a4e4323827193b0d944f40be8633a1c11b14d29dcc5bc94e47_cat-1_003.png,Two,Lying,No,Patient
54decb42c5f6f5bb186910732d8465ca49376971e6a96be93c1a5b59795d2f06_cat-1_001.png,Two,Sitting,No,Other
54decb42c5f6f5bb186910732d8465ca49376971e6a96be93c1a5b59795d2f06_cat-1_002.png,Two,Sitting,Yes,Other
54decb42c5f6f5bb186910732d8465ca49376971e6a96be93c1a5b59795d2f06_cat-1_003.png,One,Standing,No,Staff
54df295fae1ff782f72fe90e9cac46088755551ff1dfd07dba4b9e013ca5e259_cat-1_001.png,One,Standing,No,Staff
54df295fae1ff782f72fe90e9cac46088755551ff1dfd07dba4b9e013ca5e259_cat-1_002.png,One,Standing,No,Staff
54e195e328dafd6c70ee5797098bdc711a2f5d92c66b814af36dd228d1e9d1c6_cat-1_001.jpg,One,Lying,No,Patient
54e195e328dafd6c70ee5797098bdc711a2f5d92c66b814af36dd228d1e9d1c6_cat-1_003.jpg,One,Standing,No,Staff
54e195e328dafd6c70ee5797098bdc711a2f5d92c66b814af36dd228d1e9d1c6_cat-1_004.jpg,One,Standing,No,Staff
54fef998f8fbb30b094adc23300feb2297ab231a610ad62452b27010f11a95a4_cat-1_001.png,One,Sitting,No,Patient
54fef998f8fbb30b094adc23300feb2297ab231a610ad62452b27010f11a95a4_cat-1_002.png,One,Sitting,No,Staff
55103cf47ba64db45f066ffc72a0605581e65e68dde57458b3f7eeb9f10ca810_cat-1_001.jpg,One,Standing,No,Staff
55103cf47ba64db45f066ffc72a0605581e65e68dde57458b3f7eeb9f10ca810_cat-1_002.jpg,One,Standing,Yes,Staff
551651283f3f68556b4e224663a60a6bd99af43d894e5fdf7faaa99ab83d8f5e_cat-1_001.jpg,One,Standing,No,Staff
551651283f3f68556b4e224663a60a6bd99af43d894e5fdf7faaa99ab83d8f5e_cat-1_002.jpg,One,Standing,No,Staff
551bfed8f3495225a999314259fccba0dd762df0231efbe185959cd8ebf72617_cat-1_001.PNG,One,Standing,No,Staff
552324522b7d0a9dfe82d9a3fa67bd887fc4542582b178cb89a09ab42940896d_cat-1_001.jpg,One,Sitting,No,Patient
552324522b7d0a9dfe82d9a3fa67bd887fc4542582b178cb89a09ab42940896d_cat-1_002.jpg,One,Standing,No,Staff
552da094746966829a5075e2d7c3f1254a0d567e3a3b4e222380a4c3822382fc_cat-1_001.PNG,One,Standing,No,Patient
552da094746966829a5075e2d7c3f1254a0d567e3a3b4e222380a4c3822382fc_cat-1_002.PNG,One,Standing,No,Staff
554b147620607be0f0ca5beeaee714212a133b3f2c5fe5c242ef6a09198584a6_cat-1_001.png,One,Lying,Yes,Patient
554b147620607be0f0ca5beeaee714212a133b3f2c5fe5c242ef6a09198584a6_cat-1_002.png,One,Standing,No,Staff
5569b61b53c965c19cae6d12d1d6e7475e075dd4d18ecef73216c808f253bd6a_cat-1_001.PNG,One,Unknown,Yes,Staff
5569b61b53c965c19cae6d12d1d6e7475e075dd4d18ecef73216c808f253bd6a_cat-1_002.PNG,One,Standing,No,Staff
556d1906fc4ceec5e6e75846ba4c9cf22aa37bb3f298042d82632e4b018d19ac_cat-1_001.png,One,Sitting,No,Patient
556d1906fc4ceec5e6e75846ba4c9cf22aa37bb3f298042d82632e4b018d19ac_cat-1_002.png,One,Sitting,No,Other
556e9e8fd54725a7880c5b66e15c5fe1d1f8ee118327e6812d660125a05a0b0d_cat-1_001.PNG,One,Standing,No,Patient
5585b2c93f805c78c5b60d75a1dfd5bf1c14b7685fba4320749cf0ec6eb50af8_cat-1_001.jpg,One,Standing,No,Staff
5585b2c93f805c78c5b60d75a1dfd5bf1c14b7685fba4320749cf0ec6eb50af8_cat-1_002.jpg,One,Standing,No,Staff
5585b2c93f805c78c5b60d75a1dfd5bf1c14b7685fba4320749cf0ec6eb50af8_cat-1_003.jpg,One,Standing,No,Staff
5585b2c93f805c78c5b60d75a1dfd5bf1c14b7685fba4320749cf0ec6eb50af8_cat-1_004.jpg,One,Standing,No,Staff
5585b2c93f805c78c5b60d75a1dfd5bf1c14b7685fba4320749cf0ec6eb50af8_cat-1_005.jpg,One,Standing,No,Staff
558c7608f131648408ad681838fea89ad7e5b80a26c218c9bf17b6f290f54dbb_cat-1_001.PNG,One,Standing,Yes,Other
558c7608f131648408ad681838fea89ad7e5b80a26c218c9bf17b6f290f54dbb_cat-1_002.PNG,Two,Standing,No,Other
44fcc07107453f36527973d5aad4c5e5219602e5054cc16a994a35ade59545c1_cat-1_002.png,One,Standing,No,Staff
44fcc07107453f36527973d5aad4c5e5219602e5054cc16a994a35ade59545c1_cat-1_003.png,One,Standing,No,Patient
45259887cfa10078600139d9a6159d1b4d3bf631b562ca47c63047216ceaf2f3_cat-1_002.png,One,Lying,No,Patient
45259887cfa10078600139d9a6159d1b4d3bf631b562ca47c63047216ceaf2f3_cat-1_003.png,One,Standing,No,Staff
45259887cfa10078600139d9a6159d1b4d3bf631b562ca47c63047216ceaf2f3_cat-1_004.png,One,Standing,No,Staff
453511947e5337f4c476241745f59d373208e175b7b60228be915abfda02fff9_cat-1_001.jpg,One,Standing,No,Staff
453511947e5337f4c476241745f59d373208e175b7b60228be915abfda02fff9_cat-1_002.jpg,One,Standing,No,Staff
453511947e5337f4c476241745f59d373208e175b7b60228be915abfda02fff9_cat-1_003.jpg,One,Standing,Yes,Staff
453511947e5337f4c476241745f59d373208e175b7b60228be915abfda02fff9_cat-1_004.jpg,One,Standing,Yes,Staff
45443a394c1072ee7806f55dc8be51c792d0b6876614993e4f4fec9b77484ef5_cat-1_001.PNG,One,Standing,No,Staff
45443a394c1072ee7806f55dc8be51c792d0b6876614993e4f4fec9b77484ef5_cat-1_002.PNG,One,Standing,No,Patient
456c88f036af0c04e3bf29eb7eebbc2c6ec219d5bfbb9aed53b8fa588c6ec0f1_cat-1_001.jpg,One,Sitting,Yes,Other
456c88f036af0c04e3bf29eb7eebbc2c6ec219d5bfbb9aed53b8fa588c6ec0f1_cat-1_002.jpg,One,Standing,No,Staff
4575b9b4bbddbeb80329eb432f5ee95628216908bf42b573bee1cf78184d6094_cat-1_001.png,One,Standing,No,Staff
4575b9b4bbddbeb80329eb432f5ee95628216908bf42b573bee1cf78184d6094_cat-1_002.png,One,Lying,Yes,Patient
4575b9b4bbddbeb80329eb432f5ee95628216908bf42b573bee1cf78184d6094_cat-1_003.png,One,Sitting,No,Patient
4581042a6521c3fbf928bf6c74ccc20ddd78e5d583b209e7efe2d5efb421204c_cat-1_001.png,One,Standing,No,Staff
4581042a6521c3fbf928bf6c74ccc20ddd78e5d583b209e7efe2d5efb421204c_cat-1_002.png,One,Standing,Yes,Staff
4581042a6521c3fbf928bf6c74ccc20ddd78e5d583b209e7efe2d5efb421204c_cat-1_003.png,One,Standing,Yes,Staff
4581949a135b1ab11d86667e35b8fb2a4b0f87e55b28aa6b58990bfe3edaebf0_cat-1_001.png,One,Standing,No,Staff
4581949a135b1ab11d86667e35b8fb2a4b0f87e55b28aa6b58990bfe3edaebf0_cat-1_002.png,One,Lying,Yes,Patient
459481a9e0143b1b3cae7e388b061a1621c437446e7f8349cc2912c932990373_cat-1_001.PNG,One,Sitting,No,Patient
459481a9e0143b1b3cae7e388b061a1621c437446e7f8349cc2912c932990373_cat-1_002.PNG,One,Standing,No,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_001.png,One,Standing,No,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_002.png,One,Sitting,Yes,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_003.png,One,Standing,Yes,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_004.png,One,Standing,Unknown / Watermark,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_005.png,One,Standing,No,Staff
459ea4de861e440797d04b12154c2d9a8336df87d64d9cf0d1b298dc6edd0e15_cat-1_008.png,One,Standing,Yes,Staff
45a53c96d79846fd484926c326febdcea481655ce9689a013504262801d85f08_cat-1_001.png,One,Standing,No,Staff
45a53c96d79846fd484926c326febdcea481655ce9689a013504262801d85f08_cat-1_002.png,One,Standing,No,Staff
45a53c96d79846fd484926c326febdcea481655ce9689a013504262801d85f08_cat-1_003.png,One,Standing,No,Staff
45c5aa7818ae0cdc8d8e297ff81a79349326d7b8e2e0d554f4b855f2a39dbca7_cat-1_001.PNG,One,Standing,No,Staff
45c6055b54dca23c8c41c98f227a4272b6fd40669d7cb6fda22b3fab5a7471f3_cat-1_001.PNG,One,Standing,No,Other
45c6055b54dca23c8c41c98f227a4272b6fd40669d7cb6fda22b3fab5a7471f3_cat-1_002.PNG,One,Standing,No,Other
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_001.png,One,Standing,No,Other
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_002.png,One,Standing,No,Other
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_003.png,One,Standing,No,Other
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_004.png,One,Standing,No,Other
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_005.png,One,Standing,No,Staff
45cc4dc6cf60fa4db6d2329d4a2475ace7d78935d279e60bc307a476b8485362_cat-1_007.png,One,Standing,No,Staff
45d2bb8c593897f495633bd9fee6991783e5b370b567f18ec3474500e4dad5a0_cat-1_001.png,One,Lying,No,Patient
45d2bb8c593897f495633bd9fee6991783e5b370b567f18ec3474500e4dad5a0_cat-1_002.png,One,Standing,No,Staff
45d2bb8c593897f495633bd9fee6991783e5b370b567f18ec3474500e4dad5a0_cat-1_003.png,One,Standing,Yes,Staff
45d2bb8c593897f495633bd9fee6991783e5b370b567f18ec3474500e4dad5a0_cat-1_004.png,None,,,
45e3619d3cd20ebf63800a173704bd502461e3380e3f3cff85da0eef33d5fe22_cat-1_003.PNG,One,Standing,No,Staff
45e3ac8e400c7f9e7b251300c9fa96bc22f44df1ec794a59251ab6b1e8e0a5bf_cat-1_001.jpg,One,Standing,No,Staff
45e3ac8e400c7f9e7b251300c9fa96bc22f44df1ec794a59251ab6b1e8e0a5bf_cat-1_002.jpg,One,Standing,No,Staff
45e3ac8e400c7f9e7b251300c9fa96bc22f44df1ec794a59251ab6b1e8e0a5bf_cat-1_003.jpg,One,Standing,No,Staff
45c6055b54dca23c8c41c98f227a4272b6fd40669d7cb6fda22b3fab5a7471f3_cat-1_003.PNG,One,Standing,Yes,Other
742de6d1919850092fee11ab85fdce5acb24689f54228c1fad0c261138816649_cat-1_002.jpg,One,Standing,No,Other
7438278787335a15129e84a755d4ec682aac6822d14e929c60f55242c59d7201_cat-1_001.PNG,One,Standing,No,Patient
7438278787335a15129e84a755d4ec682aac6822d14e929c60f55242c59d7201_cat-1_002.PNG,One,Standing,No,Staff
745034f349adb93db65e8c2c5ff7d68808fa81ac2472b583c4f25307f1cea391_cat-1_001.png,Two,Lying,Yes,Patient
745034f349adb93db65e8c2c5ff7d68808fa81ac2472b583c4f25307f1cea391_cat-1_002.png,One,Standing,No,Staff
7457930ef57c11d2b115cd3994bda6932d9c4ede424549a18be8ced01ce54372_cat-1_001.PNG,Two,Sitting,No,Patient
7457930ef57c11d2b115cd3994bda6932d9c4ede424549a18be8ced01ce54372_cat-1_002.PNG,One,Standing,No,Staff
7457930ef57c11d2b115cd3994bda6932d9c4ede424549a18be8ced01ce54372_cat-1_003.PNG,One,Standing,No,Staff
74674f6c1f347753557f5961631090864d0333e23f643e90a7af316ebba078ed_cat-1_001.PNG,One,Standing,No,Staff
74674f6c1f347753557f5961631090864d0333e23f643e90a7af316ebba078ed_cat-1_002.PNG,One,Sitting,No,Other
74674f6c1f347753557f5961631090864d0333e23f643e90a7af316ebba078ed_cat-1_003.PNG,One,Standing,No,Staff
749075c9b0e34b5e303b5158fa41821f7e16e1e3bd128e1d4442edf173cd93af_cat-1_001.jpg,Two,Sitting,No,Staff
749075c9b0e34b5e303b5158fa41821f7e16e1e3bd128e1d4442edf173cd93af_cat-1_002.jpg,One,Standing,No,Staff
749c17ae1c05e987efea9d216c2e1aaac02077d1ddfb058539094c79a90d3dcb_cat-1_001.png,One,Standing,No,Staff
749c17ae1c05e987efea9d216c2e1aaac02077d1ddfb058539094c79a90d3dcb_cat-1_002.png,One,Standing,No,Other
74a039d256727388190cbef8c946f6b4f9243c9393dee872b17cb1864a4a600c_cat-1_001.PNG,One,Sitting,No,Other
74a039d256727388190cbef8c946f6b4f9243c9393dee872b17cb1864a4a600c_cat-1_002.PNG,One,Sitting,No,Patient
74a1aa10d74a6ca590d11eea2e0aca9799f532a767e84e7158981720b0bf6caf_cat-1_001.PNG,One,Lying,No,Patient
74a1aa10d74a6ca590d11eea2e0aca9799f532a767e84e7158981720b0bf6caf_cat-1_002.PNG,Three,Lying,No,Patient
74a1aa10d74a6ca590d11eea2e0aca9799f532a767e84e7158981720b0bf6caf_cat-1_003.PNG,One,Standing,No,Staff
74a1aa10d74a6ca590d11eea2e0aca9799f532a767e84e7158981720b0bf6caf_cat-1_004.PNG,One,Standing,No,Staff
74a1aa10d74a6ca590d11eea2e0aca9799f532a767e84e7158981720b0bf6caf_cat-1_005.PNG,One,Standing,No,Staff
74aabc52f48f93057c991f2f56505884baa63b9bb375c51b76eb1f8e1e0d25de_cat-1_001.PNG,One,Standing,No,Other
74b744d8776cbd5369f40fb908a128baa2bc36600eaa0747c3dabfb5dd6ba311_cat-1_002.jpg,One,Sitting,Yes,Staff
74b744d8776cbd5369f40fb908a128baa2bc36600eaa0747c3dabfb5dd6ba311_cat-1_003.jpg,One,Sitting,Yes,Staff
74b744d8776cbd5369f40fb908a128baa2bc36600eaa0747c3dabfb5dd6ba311_cat-1_004.jpg,Two,Sitting,No,Staff
74b744d8776cbd5369f40fb908a128baa2bc36600eaa0747c3dabfb5dd6ba311_cat-1_005.jpg,One,Sitting,Yes,Staff
74c616237d704562e66ec2601d19fbe7f4a753b092daf974e95a52b5a3ae700e_cat-1_001.PNG,One,Standing,No,Other
74c616237d704562e66ec2601d19fbe7f4a753b092daf974e95a52b5a3ae700e_cat-1_002.PNG,One,Standing,No,Other
74ce1931bab4c50b5c3a39e62f014a51fa86a67cf8b1505ba12901d6dba9d8db_cat-1_001.png,One,Unknown,Yes,Other
74ce1931bab4c50b5c3a39e62f014a51fa86a67cf8b1505ba12901d6dba9d8db_cat-1_002.png,One,Sitting,Yes,Patient
74ce1931bab4c50b5c3a39e62f014a51fa86a67cf8b1505ba12901d6dba9d8db_cat-1_003.png,Two,Standing,No,Staff
74d01f9d564ddd18b47a2feb398fbedee986ae5554a78755183193e57e00e56b_cat-1_001.PNG,One,Sitting,No,Staff
74d01f9d564ddd18b47a2feb398fbedee986ae5554a78755183193e57e00e56b_cat-1_002.PNG,One,Sitting,No,Other
74d6e162b8347512aa8970725bfc929cdb1558266f38c153fd6e69eb88c901d3_cat-1_001.PNG,One,Standing,No,Staff
74d6e162b8347512aa8970725bfc929cdb1558266f38c153fd6e69eb88c901d3_cat-1_002.PNG,One,Standing,No,Staff
74d6e162b8347512aa8970725bfc929cdb1558266f38c153fd6e69eb88c901d3_cat-1_003.PNG,One,Standing,No,Staff
7503967d92a7af0c6c843d4d7e7d83d9aa843affd89f29bdb315c4618a3d5aac_cat-1_002.png,One,Standing,No,Staff
