file_name,how_many,primary_posture,primary_occluded,staff_patient_other
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_006.jpg,One,Sitting,Yes,Staff
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_005.jpg,Two,Standing,Yes,Staff
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_004.jpg,One,Unknown,Yes,Other
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_003.jpg,One,Unknown,Yes,Other
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_002.jpg,One,Unknown,Yes,Other
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_001.jpg,One,Unknown,Yes,Staff
9179b6d8-f5d7-4c32-be82-77521b953329_cat-1_000.jpg,Three,Unknown,,
9108b05e88264b9e671c6e7d28e041ab_cat-1_000.jpg,One,Sitting,Yes,Patient
908150a2-4b79-4a93-86be-f0661fecce5f_cat-1_001.png,One,Sitting,Yes,Other
908150a2-4b79-4a93-86be-f0661fecce5f_cat-1_000.png,One,Sitting,Yes,Other
3551917a-69f0-48ba-94be-acdaebb5f520_cat-1_001.jpg,One,Standing,Yes,Other
90600c9a-9013-47be-be1a-e811e89f40de_cat-1_001.png,One,Sitting,No,Patient
90600c9a-9013-47be-be1a-e811e89f40de_cat-1_000.png,One,Standing,No,Staff
90124a0b-0a04-44f4-9140-51f1a40c51ae_cat-1_001.png,One,Sitting,Yes,Other
90124a0b-0a04-44f4-9140-51f1a40c51ae_cat-1_000.png,One,Sitting,No,Other
90103023_cat-1_001.jpg,One,Standing,Yes,Staff
90103023_cat-1_000.jpg,One,Standing,Unknown / Watermark,Staff
Elderly-Patients-Jedi-Nurses-2-1541810042_cat-1_003.jpg,One,Lying,Yes,Patient
Elderly-Patients-Jedi-Nurses-2-1541810042_cat-1_002.jpg,One,Sitting,Yes,Staff
Elderly-Patients-Jedi-Nurses-2-1541810042_cat-1_001.jpg,One,Sitting,No,Staff
Elderly-Patients-Jedi-Nurses-2-1541810042_cat-1_000.jpg,Two,Lying,No,Patient
elderly-patients-hospital-bed-260nw-1268051335_cat-1_000.jpg,One,Lying,Yes,Patient
elderly-male-patient-sitting-up-in-hospital-bed-K0AC4K_cat-1_000.jpg,One,Sitting,Yes,Patient
elderly-disability-5_cat-1_002.jpg,One,Sitting,Yes,Patient
elderly-disability-5_cat-1_001.jpg,One,Standing,Yes,Staff
5cb8112b-5bfb-4932-95dc-0625fa2d1dde_cat-1_001.png,One,Standing,No,Staff
2fd65dd8-4713-4146-866e-3c86aa9714d5_cat-1_012.png,One,Standing,Yes,Staff
2bcbcd81-3044-4970-9013-0e7b1cf2760b_cat-1_003.PNG,Two,Standing,Yes,Staff
elderly-disability-5_cat-1_000.jpg,Two,Lying,No,Patient
elderly-disability-2_cat-1_001.jpg,One,Standing,No,Staff
elderly-disability-2_cat-1_000.jpg,One,Sitting,Yes,Patient
elderly-disability-12_cat-1_000.jpg,One,Sitting,Yes,Patient
EHCD-PPT-150621_a-2_cat-1_005.jpg,One,Lying,Yes,Patient
EHCD-PPT-150621_a-2_cat-1_003.jpg,One,Lying,Yes,Patient
EHCD-PPT-150621_a-2_cat-1_001.jpg,One,Sitting,No,Other
EHCD-PPT-150621_a-2_cat-1_000.jpg,Two,Standing,No,Staff
egreeting_cat-1_001.jpg,One,Sitting,Yes,Staff
egreeting_cat-1_000.jpg,One,Sitting,Yes,Patient
5cb8112b-5bfb-4932-95dc-0625fa2d1dde_cat-1_000.png,One,Standing,No,Staff
ef81c3fd-9293-4f33-acaa-81bbf1635335_cat-1_001.jpg,One,Standing,No,Staff
ef81c3fd-9293-4f33-acaa-81bbf1635335_cat-1_000.jpg,Two,Sitting,No,Patient
ef8180e2-d139-4c6b-9972-7a56cff867a1_cat-1_002.png,One,Sitting,No,Other
ef8180e2-d139-4c6b-9972-7a56cff867a1_cat-1_001.png,One,Sitting,No,Other
ef8180e2-d139-4c6b-9972-7a56cff867a1_cat-1_000.png,One,Sitting,No,Other
eef810e4-96cd-4371-a7e0-85071c3a356f_cat-1_001.jpg,One,Sitting,No,Patient
eef810e4-96cd-4371-a7e0-85071c3a356f_cat-1_000.jpg,One,Standing,Yes,Staff
eef6770b-c072-4ea1-af83-a6a876b41cd3_cat-1_001.png,One,Sitting,No,Staff
eef6770b-c072-4ea1-af83-a6a876b41cd3_cat-1_000.png,Two,Unknown,Unknown / Watermark,Other
ee26970f-7319-49ff-b2a4-8f70f1b3a065_cat-1_002.png,One,Standing,No,Staff
5cb4feb9-abe2-433a-998c-c3c08400f85e_cat-1_003.png,One,Standing,No,Other
ee26970f-7319-49ff-b2a4-8f70f1b3a065_cat-1_001.png,One,Sitting,No,Patient
ee26970f-7319-49ff-b2a4-8f70f1b3a065_cat-1_000.png,None,Unknown,Unknown / Watermark,Other
ee09a48f-f9db-45ef-9bd4-bb8eaaddb628_cat-1_002.png,One,Standing,No,Staff
ee09a48f-f9db-45ef-9bd4-bb8eaaddb628_cat-1_001.png,One,Standing,No,Staff
ee09a48f-f9db-45ef-9bd4-bb8eaaddb628_cat-1_000.png,One,Sitting,Yes,Patient
ed9e1c79-8ae0-4d07-a89e-edf325c580cb_cat-1_002.png,One,Standing,No,Other
ed9e1c79-8ae0-4d07-a89e-edf325c580cb_cat-1_001.png,One,Sitting,Yes,Staff
ed9e1c79-8ae0-4d07-a89e-edf325c580cb_cat-1_000.png,One,Sitting,Yes,Staff
ed95f2b4-5fc7-4a64-8345-6e65b627abed_cat-1_001.png,Two,Standing,Yes,Staff
ed95f2b4-5fc7-4a64-8345-6e65b627abed_cat-1_000.png,Two,Sitting,No,Patient
5cb4feb9-abe2-433a-998c-c3c08400f85e_cat-1_002.png,Two,Standing,No,Staff
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_006.png,One,Standing,No,Staff
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_005.png,One,Standing,No,Staff
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_004.png,One,Sitting,Yes,Other
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_003.png,One,Sitting,No,Other
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_002.png,One,Sitting,Yes,Other
eca43c40-f5f2-4f42-8acd-47111522d365_cat-1_001.png,One,Standing,No,Staff
e3_0407_cat-1_000.jpg,One,Unknown,Yes,Other
e3_0404_cat-1_003.jpg,One,Sitting,No,Patient
e3_0404_cat-1_002.jpg,One,Standing,Yes,Staff
e3_0404_cat-1_001.jpg,One,Standing,Yes,Other
e3_0404_cat-1_000.jpg,One,Sitting,No,Patient
e3_0403_cat-1_001.jpg,None,,,
e3_0403_cat-1_000.jpg,One,Lying,No,Patient
e3_0402_cat-1_003.jpg,One,Lying,No,Patient
e3_0402_cat-1_002.jpg,One,Unknown,Yes,Staff
5614fef3-c360-45ec-92be-8c6bc8f5c2b1_cat-1_012.jpg,Two,Unknown,,
e3_0402_cat-1_001.jpg,None,,,
e3_0402_cat-1_000.jpg,None,,,
e3_0399_cat-1_003.jpg,One,Standing,Yes,Staff
e3_0399_cat-1_002.jpg,One,Unknown,Yes,Other
e3_0399_cat-1_001.jpg,One,Standing,Yes,Other
e3_0399_cat-1_000.jpg,Three,Lying,No,Patient
e3_0398_cat-1_003.jpg,None,,,
e3_0398_cat-1_002.jpg,One,Standing,Yes,Staff
e3_0398_cat-1_001.jpg,One,Unknown,Yes,Other
e3_0398_cat-1_000.jpg,Three,Lying,No,Patient
5614fef3-c360-45ec-92be-8c6bc8f5c2b1_cat-1_011.jpg,One,Standing,Yes,Other
e3_0397_cat-1_000.jpg,One,Lying,No,Patient
e3_0396_cat-1_000.jpg,One,Lying,No,Patient
e3_0394_cat-1_002.jpg,One,Sitting,Yes,Other
e3_0394_cat-1_001.jpg,Two,Unknown,,
e3_0394_cat-1_000.jpg,One,Standing,Yes,Staff
e3_0393_cat-1_000.jpg,One,Lying,No,Patient
e3_0392_cat-1_001.jpg,One,Sitting,Yes,Patient
e3_0392_cat-1_000.jpg,One,Sitting,Yes,Patient
e3_0391_cat-1_000.jpg,One,Sitting,Yes,Patient
e3_0387_cat-1_000.jpg,One,Standing,Yes,Staff
5614fef3-c360-45ec-92be-8c6bc8f5c2b1_cat-1_010.jpg,One,Unknown,Yes,Staff
e3_0366_cat-1_002.jpg,One,Standing,No,Staff
e3_0366_cat-1_001.jpg,One,Standing,No,Staff
e3_0366_cat-1_000.jpg,One,Standing,No,Staff
e3_0365_cat-1_002.jpg,One,Standing,No,Staff
e3_0365_cat-1_001.jpg,One,Standing,No,Staff
e3_0365_cat-1_000.jpg,One,Standing,No,Staff
e3_0364_cat-1_002.jpg,Two,Unknown,,
e3_0364_cat-1_001.jpg,One,Standing,No,Staff
e3_0364_cat-1_000.jpg,One,Standing,No,Staff
e3_0360_cat-1_002.jpg,Two,Unknown,,
5614fef3-c360-45ec-92be-8c6bc8f5c2b1_cat-1_009.jpg,One,Unknown,Yes,Other
e3_0360_cat-1_001.jpg,One,Standing,No,Staff
e3_0360_cat-1_000.jpg,One,Lying,No,Patient
e3_0356_cat-1_002.jpg,One,Standing,Yes,Staff
e3_0356_cat-1_001.jpg,Two,Standing,No,Staff
e3_0356_cat-1_000.jpg,One,Standing,No,Staff
e3_0355_cat-1_003.jpg,One,Standing,Yes,Staff
e3_0355_cat-1_002.jpg,One,Standing,No,Staff
AR-O-139_cat-1_000.png,One,Lying,No,Patient
AR-O-138_cat-1_001.png,Two,Lying,No,Patient
AR-O-138_cat-1_000.png,One,Lying,Yes,Patient
AR-O-134_cat-1_003.png,Two,Standing,Yes,Staff
AR-O-134_cat-1_002.png,One,Standing,Yes,Staff
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_007.png,Three,Unknown,,
AR-O-134_cat-1_001.png,Two,Standing,No,Staff
AR-O-134_cat-1_000.png,One,Standing,No,Staff
AR-O-133_cat-1_003.png,None,,,
AR-O-133_cat-1_002.png,One,Sitting,Yes,Patient
AR-O-133_cat-1_001.png,Two,Sitting,Yes,Patient
AR-O-133_cat-1_000.png,One,Standing,No,Staff
AR-O-129_cat-1_003.png,One,Lying,Yes,Patient
AR-O-129_cat-1_002.png,One,Standing,No,Staff
AR-O-129_cat-1_001.png,One,Lying,Yes,Patient
AR-O-129_cat-1_000.png,One,Standing,No,Staff
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_005.png,None,,,
AR-O-128_cat-1_003.png,One,Unknown,,Staff
AR-O-128_cat-1_002.png,One,Unknown,,Staff
AR-O-128_cat-1_001.png,One,Unknown,,
AR-O-128_cat-1_000.png,One,Standing,No,Staff
AR-O-125_cat-1_003.png,One,Standing,Yes,Staff
AR-O-125_cat-1_002.png,Two,Standing,Yes,Staff
AR-O-125_cat-1_001.png,One,Standing,No,Staff
AR-O-125_cat-1_000.png,One,Lying,No,Patient
AR-O-124_cat-1_001.png,One,Standing,Yes,Staff
AR-O-124_cat-1_000.png,Two,Sitting,No,Patient
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_004.png,One,Standing,No,Staff
AR-O-122_cat-1_001.png,One,Lying,No,Patient
AR-O-122_cat-1_000.png,One,Standing,No,Staff
AR-O-119_cat-1_001.png,One,Standing,No,Staff
AR-O-119_cat-1_000.png,One,Sitting,No,Patient
AR-O-118_cat-1_002.png,One,Sitting,Yes,Patient
AR-O-118_cat-1_001.png,One,Sitting,Yes,Staff
AR-O-118_cat-1_000.png,Two,Sitting,No,Patient
AR-O-116_cat-1_001.png,One,Sitting,Yes,Patient
AR-O-116_cat-1_000.png,One,Standing,No,Staff
AR-O-114_cat-1_001.png,Two,Lying,No,Patient
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_003.png,Three,Unknown,,
AR-O-114_cat-1_000.png,Two,Standing,No,Staff
AR-O-110_cat-1_000.png,One,Standing,No,Other
AR-O-106_cat-1_002.png,One,Standing,No,Staff
AR-O-106_cat-1_001.png,One,Lying,Yes,Patient
AR-O-106_cat-1_000.png,One,Standing,No,Staff
AR-O-104_cat-1_001.png,One,Standing,No,Staff
AR-O-104_cat-1_000.png,One,Standing,No,Other
AR-O-102_cat-1_002.png,Two,Lying,No,Patient
AR-O-102_cat-1_001.png,Two,Sitting,No,Staff
AR-O-102_cat-1_000.png,One,Standing,No,Staff
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_002.png,One,Sitting,No,Patient
RA-OC-03_cat-1_000.png,One,Standing,No,Staff
RA-OC-02_cat-1_001.png,Two,Sitting,Yes,Patient
RA-OC-02_cat-1_000.png,One,Standing,Yes,Staff
75d4c576-8933-4ec6-8f69-1f950fcc50ae_cat-1_004.jpg,One,Standing,No,Other
RA-OC-01_cat-1_001.PNG,One,Standing,No,Staff
RA-OC-01_cat-1_000.PNG,One,Lying,No,Patient
RA-E-90_cat-1_001.PNG,One,Standing,No,Staff
RA-E-90_cat-1_000.PNG,One,Standing,Yes,Staff
RA-E-840_cat-1_001.PNG,One,Standing,No,Staff
RA-E-840_cat-1_000.PNG,One,Standing,No,Staff
RA-E-799_cat-1_001.PNG,One,Standing,Yes,Staff
RA-E-799_cat-1_000.PNG,One,Standing,No,Staff
RA-E-797_cat-1_000.PNG,One,Standing,No,Staff
RA-E-794_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other
75d4c576-8933-4ec6-8f69-1f950fcc50ae_cat-1_003.jpg,One,Unknown,No,Other
RA-E-794_cat-1_000.PNG,One,Standing,No,Patient
RA-E-763_cat-1_000.PNG,One,Standing,No,Staff
RA-E-762_cat-1_001.PNG,One,Standing,No,Staff
RA-E-762_cat-1_000.PNG,One,Sitting,No,Patient
RA-E-739_cat-1_000.PNG,One,Standing,No,Patient
RA-E-730_cat-1_001.PNG,One,Sitting,Yes,Other
RA-E-730_cat-1_000.PNG,One,Standing,No,Staff
RA-E-72_cat-1_002.PNG,One,Standing,No,Staff
RA-E-72_cat-1_001.PNG,One,Standing,No,Staff
RA-E-72_cat-1_000.PNG,One,Sitting,No,Patient
75d4c576-8933-4ec6-8f69-1f950fcc50ae_cat-1_002.jpg,One,Unknown,No,Staff
RA-E-706_cat-1_003.PNG,One,Standing,No,Staff
RA-E-706_cat-1_002.PNG,One,Standing,No,Staff
RA-E-706_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other
RA-E-706_cat-1_000.PNG,None,Unknown,Unknown / Watermark,Other
RA-E-688_cat-1_000.PNG,One,Standing,No,Staff
RA-E-680_cat-1_000.PNG,One,Standing,No,Staff
RA-E-673_cat-1_000.PNG,One,Standing,Yes,Staff
RA-E-672_cat-1_000.PNG,One,Standing,No,Staff
RA-E-669_cat-1_001.PNG,None,Unknown,Unknown / Watermark,Other
RA-E-669_cat-1_000.PNG,One,Sitting,No,Patient
75d4c576-8933-4ec6-8f69-1f950fcc50ae_cat-1_001.jpg,One,Unknown,No,Staff
RA-E-646_cat-1_000.PNG,None,Unknown,Unknown / Watermark,Other
RA-E-60_cat-1_001.PNG,One,Standing,Yes,Staff
RA-E-60_cat-1_000.PNG,One,Sitting,No,Patient
RA-E-58_cat-1_001.PNG,One,Unknown,No,Staff
RA-E-58_cat-1_000.PNG,One,Unknown,No,Staff
RA-E-56_cat-1_000.PNG,None,Standing,No,Staff
RA-E-52_cat-1_000.PNG,One,Standing,No,Staff
RA-E-498_cat-1_001.PNG,One,Standing,Yes,Staff
RA-E-498_cat-1_000.PNG,One,Standing,No,Staff
RA-E-497_cat-1_001.PNG,One,Standing,Yes,Staff
75d4c576-8933-4ec6-8f69-1f950fcc50ae_cat-1_000.jpg,One,Unknown,No,Staff
326a2a44-cef4-43b8-8bae-a269d9df465b_cat-1_002.png,One,Standing,Yes,Staff
RA-E-497_cat-1_000.PNG,One,Standing,No,Staff
RA-OC-212_cat-1_000.PNG,One,Lying,No,Patient
RA-OC-211_cat-1_001.PNG,One,Lying,No,Patient
797aaadd-69c2-4c8a-979e-363f5cdff418_cat-1_001.png,One,Standing,No,Staff
RA-OC-211_cat-1_000.PNG,One,Lying,No,Patient
RA-OC-210_cat-1_003.PNG,One,Standing,No,Staff
RA-OC-210_cat-1_002.PNG,One,Sitting,No,Other
RA-OC-210_cat-1_001.PNG,One,Lying,No,Patient
RA-OC-210_cat-1_000.PNG,Two,Lying,No,Patient
RA-OC-209_cat-1_002.PNG,One,Unknown,No,Other
RA-OC-209_cat-1_001.PNG,Two,Standing,No,Staff
RA-OC-209_cat-1_000.PNG,Three,Lying,No,Patient
RA-OC-208_cat-1_003.PNG,One,Standing,No,Staff
RA-OC-208_cat-1_002.PNG,One,Sitting,No,Staff
797aaadd-69c2-4c8a-979e-363f5cdff418_cat-1_000.png,Two,Lying,No,Patient
RA-OC-208_cat-1_001.PNG,One,Lying,No,Patient
RA-OC-208_cat-1_000.PNG,Two,Lying,No,Patient
RA-OC-207_cat-1_001.PNG,One,Standing,No,Staff
RA-OC-207_cat-1_000.PNG,Two,Lying,No,Patient
RA-OC-206_cat-1_004.PNG,One,Lying,Yes,Patient
RA-OC-206_cat-1_003.PNG,One,Standing,No,Other
RA-OC-206_cat-1_002.PNG,One,Lying,Yes,Patient
RA-OC-206_cat-1_001.PNG,Two,Lying,Yes,Patient
RA-OC-206_cat-1_000.PNG,One,Standing,No,Other
RA-OC-202_cat-1_001.PNG,One,Standing,No,Other
7961d1cf-844a-47dc-aee1-5e9f6150d70e_cat-1_002.png,Two,Unknown,No,Patient
326a2a44-cef4-43b8-8bae-a269d9df465b_cat-1_004.png,Two,Standing,Yes,Other
2bd8c87e-49f9-4a67-9b8e-a4e93852d2b4_cat-1_001.jpg,One,Standing,No,Staff
RA-OC-202_cat-1_000.PNG,One,Lying,No,Patient
RA-OC-201_cat-1_001.PNG,Two,Standing,Yes,Staff
RA-OC-201_cat-1_000.PNG,Two,Lying,No,Patient
RA-OC-200_cat-1_000.PNG,One,Standing,Yes,Staff
RA-OC-188_cat-1_003.jpeg,One,Standing,Yes,Staff
RA-OC-188_cat-1_001.jpeg,Two,Lying,No,Patient
RA-OC-188_cat-1_000.jpeg,One,Lying,No,Patient
RA-OC-186_cat-1_005.jpeg,One,Sitting,No,Patient
RA-OC-186_cat-1_002.jpeg,One,Sitting,No,Patient
RA-OC-186_cat-1_001.jpeg,One,Sitting,No,Patient
7961d1cf-844a-47dc-aee1-5e9f6150d70e_cat-1_001.png,One,Sitting,No,Other
RA-OC-185_cat-1_003.jpeg,One,Lying,No,Patient
RA-OC-185_cat-1_000.jpeg,One,Sitting,No,Other
RA-OC-184_cat-1_001.jpeg,One,Standing,No,Staff
RA-OC-184_cat-1_000.jpeg,One,Sitting,No,Patient
RA-OC-183_cat-1_000.jpeg,One,Lying,No,Patient
RA-OC-182_cat-1_001.jpeg,One,Standing,Yes,Staff
RA-OC-182_cat-1_000.jpeg,One,Lying,No,Patient
RA-OC-181_cat-1_003.PNG,Two,Lying,Yes,Patient
RA-OC-181_cat-1_002.PNG,One,Lying,No,Patient
RA-OC-181_cat-1_001.PNG,One,Standing,No,Staff
7961d1cf-844a-47dc-aee1-5e9f6150d70e_cat-1_000.png,One,Sitting,No,Patient
RA-OC-181_cat-1_000.PNG,Two,Standing,No,Staff
e3_0735_cat-1_002.jpg,One,Standing,Yes,Staff
e3_0735_cat-1_001.jpg,Two,Standing,No,Staff
e3_0735_cat-1_000.jpg,One,Standing,No,Staff
56771f99-7d27-4535-bad1-f83d7e927709_cat-1_000.jpg,Two,Standing,No,Staff
e3_0734_cat-1_003.jpg,One,Standing,Yes,Staff
e3_0734_cat-1_002.jpg,Two,Standing,No,Staff
e3_0734_cat-1_001.jpg,One,Sitting,Yes,Other
e3_0734_cat-1_000.jpg,One,Standing,No,Staff
e3_0733_cat-1_003.jpg,One,Unknown,Yes,
e3_0733_cat-1_002.jpg,Two,Standing,Yes,Staff
e3_0733_cat-1_001.jpg,One,Sitting,No,Other
e3_0733_cat-1_000.jpg,Three,Standing,No,Staff
e3_0713_cat-1_000.jpg,One,Standing,No,Staff
e3_0708_cat-1_001.jpg,One,Standing,No,Staff
5665f04b248e1.image_cat-1_002.jpg,One,Standing,No,Staff
e3_0708_cat-1_000.jpg,None,,,
e3_0667_cat-1_003.jpg,Two,Standing,Yes,Staff
e3_0667_cat-1_001.jpg,Two,Standing,No,Staff
e3_0667_cat-1_000.jpg,One,Lying,No,Patient
e3_0666_cat-1_001.jpg,Two,Standing,No,Staff
e3_0666_cat-1_000.jpg,One,Standing,No,Staff
e3_0655_cat-1_000.jpg,One,Standing,No,Staff
e3_0651_cat-1_001.jpg,One,Standing,No,Staff
e3_0651_cat-1_000.jpg,Two,Lying,No,Patient
e3_0650_cat-1_001.jpg,One,Standing,No,Staff
5665f04b248e1.image_cat-1_001.jpg,One,Standing,No,Staff
e3_0650_cat-1_000.jpg,Two,Lying,No,Patient
e3_0639_cat-1_002.jpg,One,Standing,Yes,Staff
e3_0639_cat-1_001.jpg,One,Sitting,Yes,Staff
e3_0639_cat-1_000.jpg,Two,Lying,No,Patient
e3_0633_cat-1_001.jpg,One,Standing,Yes,Staff
e3_0633_cat-1_000.jpg,One,Standing,Yes,Staff
e3_0632_cat-1_002.jpg,One,Unknown,Yes,Staff
e3_0632_cat-1_001.jpg,One,Standing,Yes,Staff
e3_0632_cat-1_000.jpg,Two,Lying,No,Patient
e3_0603_cat-1_000.jpg,One,Standing,No,Staff
5665f04b248e1.image_cat-1_000.jpg,One,Standing,No,Staff
2f7fbefa-78a6-49fa-bc56-2ff6491ab4fb_cat-1_007.jpg,One,Standing,Yes,Staff
e3_0500_cat-1_005.jpg,None,,,
e3_0500_cat-1_004.jpg,None,,,
e3_0500_cat-1_003.jpg,None,,,
e3_0500_cat-1_002.jpg,One,Standing,Unknown / Watermark,
e3_0500_cat-1_001.jpg,One,Lying,No,Patient
e3_0500_cat-1_000.jpg,One,Lying,Yes,Patient
e3_0421_cat-1_001.jpg,One,Standing,No,Other
e3_0421_cat-1_000.jpg,Two,Standing,No,Staff
e3_0407_cat-1_003.jpg,None,,,
e3_0407_cat-1_002.jpg,None,,,
5614fef3-c360-45ec-92be-8c6bc8f5c2b1_cat-1_013.jpg,One,Unknown,Yes,
e3_0407_cat-1_001.jpg,Two,Sitting,No,Patient
AR-O-560_cat-1_000.png,One,Sitting,No,Patient
AR-O-558_cat-1_000.png,One,Sitting,No,Patient
AR-O-557_cat-1_002.png,One,Lying,No,Patient
AR-O-557_cat-1_001.png,One,Standing,No,Staff
AR-O-557_cat-1_000.png,One,Standing,No,Staff
AR-O-556_cat-1_004.png,One,Standing,No,Other
AR-O-556_cat-1_003.png,One,Standing,No,Staff
AR-O-556_cat-1_002.png,Two,Standing,No,Staff
AR-O-556_cat-1_001.png,Three,Lying,No,Patient
AR-O-556_cat-1_000.png,Three,Standing,No,Other
3fa80a4c-43aa-4e61-a958-6ebcb5829a42_cat-1_003.png,One,Standing,No,Staff
AR-O-555_cat-1_001.png,Two,Standing,No,Staff
AR-O-555_cat-1_000.png,Two,Lying,No,Patient
AR-O-554_cat-1_004.png,One,Standing,Yes,Staff
AR-O-554_cat-1_002.png,Two,Standing,No,Other
AR-O-554_cat-1_001.png,One,Standing,No,Staff
AR-O-554_cat-1_000.png,One,Sitting,No,Patient
AR-O-552_cat-1_004.png,Two,Standing,No,Staff
AR-O-552_cat-1_003.png,Two,Standing,No,Staff
AR-O-552_cat-1_002.png,One,Standing,No,Other
AR-O-552_cat-1_001.png,One,Standing,No,Other
3fa80a4c-43aa-4e61-a958-6ebcb5829a42_cat-1_002.png,One,Standing,No,Staff
AR-O-552_cat-1_000.png,One,Sitting,Yes,Patient
AR-O-551_cat-1_003.png,One,Unknown,Yes,Other
AR-O-551_cat-1_002.png,One,Standing,No,Staff
AR-O-551_cat-1_001.png,One,Sitting,Yes,Patient
AR-O-551_cat-1_000.png,One,Sitting,No,Patient
AR-O-55_cat-1_000.JPG,One,Standing,No,Staff
AR-O-549_cat-1_002.png,One,Standing,No,Staff
AR-O-549_cat-1_001.png,One,Standing,No,Staff
AR-O-549_cat-1_000.png,One,Sitting,No,Patient
AR-O-547_cat-1_003.png,None,,,
3fa80a4c-43aa-4e61-a958-6ebcb5829a42_cat-1_001.png,One,Lying,No,Patient
2dc8576e-672f-49c7-befa-ec198451c51b_cat-1_000.png,Two,Lying,No,Patient
AR-O-547_cat-1_002.png,One,Standing,No,Other
AR-O-547_cat-1_001.png,One,Unknown,Yes,Patient
AR-O-547_cat-1_000.png,One,Lying,No,Patient
AR-O-545_cat-1_000.png,One,Sitting,No,Other
AR-O-543_cat-1_001.png,One,Sitting,No,Staff
AR-O-543_cat-1_000.png,One,Unknown,Yes,Patient
AR-O-542_cat-1_001.png,One,Sitting,No,Patient
AR-O-542_cat-1_000.png,One,Standing,No,Staff
AR-O-541_cat-1_008.png,One,Unknown,Yes,Other
AR-O-541_cat-1_006.png,One,Sitting,Yes,Patient
3fa80a4c-43aa-4e61-a958-6ebcb5829a42_cat-1_000.png,One,Lying,No,Patient
AR-O-541_cat-1_005.png,One,Standing,Yes,Other
AR-O-541_cat-1_004.png,One,Standing,No,Staff
AR-O-541_cat-1_003.png,One,Standing,No,Staff
AR-O-541_cat-1_002.png,One,Lying,Yes,Patient
AR-O-541_cat-1_001.png,Three,Sitting,No,Patient
c7af07d9-ffb0-4bb0-9add-12362873ac30_cat-1_002.png,One,Standing,Yes,Staff
c7af07d9-ffb0-4bb0-9add-12362873ac30_cat-1_001.png,One,Standing,Yes,Staff
c7af07d9-ffb0-4bb0-9add-12362873ac30_cat-1_000.png,One,Sitting,Yes,Patient
c75f7ca8-aeee-4be8-a9e7-c919a01d77c5_cat-1_003.jpg,One,Standing,No,Staff
c75f7ca8-aeee-4be8-a9e7-c919a01d77c5_cat-1_002.jpg,One,Standing,No,Staff
c75f7ca8-aeee-4be8-a9e7-c919a01d77c5_cat-1_001.jpg,One,Standing,No,Staff
c75f7ca8-aeee-4be8-a9e7-c919a01d77c5_cat-1_000.jpg,One,Standing,No,Staff
c737ae90-176e-4972-bad3-e7753cd7c423_cat-1_004.png,Two,Standing,Yes,Staff
c737ae90-176e-4972-bad3-e7753cd7c423_cat-1_003.png,Two,Lying,Yes,Patient
c737ae90-176e-4972-bad3-e7753cd7c423_cat-1_002.png,One,Standing,Yes,Staff
441e7453-503e-409f-be07-3c8c5bdad96c_cat-1_002.jpg,One,Sitting,No,Patient
c737ae90-176e-4972-bad3-e7753cd7c423_cat-1_001.png,One,Standing,Yes,Staff
c737ae90-176e-4972-bad3-e7753cd7c423_cat-1_000.png,Three,Lying,No,Patient
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_005.jpg,Two,Standing,Yes,Staff
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_004.jpg,One,Standing,Yes,Staff
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_003.jpg,Two,Standing,Yes,Patient
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_002.jpg,Two,Standing,Yes,Staff
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_001.jpg,Two,Standing,Yes,Staff
c6b63337-d470-499d-a44f-5fa3c9f86a0d_cat-1_000.jpg,Two,Standing,No,Staff
c6a09abb-f4b5-4092-9da8-961f312caf45_cat-1_000.png,Two,Standing,Yes,Staff
c6616fa1-0a8f-41ff-9a9e-0a0db0403b6f_cat-1_001.png,Two,Standing,Yes,Staff
441e7453-503e-409f-be07-3c8c5bdad96c_cat-1_001.jpg,One,Standing,Yes,Staff
c6616fa1-0a8f-41ff-9a9e-0a0db0403b6f_cat-1_000.png,Two,Sitting,No,Patient
c65fc693-2366-4110-96bf-2a9671243dc8_cat-1_001.png,One,Standing,Yes,Staff
